polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum
21,13,-90.4995814698758,30.0268969162417,2012-01-02,1.9544236829505,12,0.925373134328358,11.4776119402985,66.8805970149254,22.2985074626866,1
22,20,-90.655393072016,30.0108876484666,2012-01-02,1.51465944797134,8,0.792452830188679,39.8679245283019,47.0566037735849,13.622641509434,1
23,20,-90.6687070081555,30.0130123585557,2012-01-02,1.51462343285584,12,0.4,16.7818181818182,66.4181818181818,17.3090909090909,1
24,21,-91.6169944389023,29.8786624501446,2012-01-02,1.42310866999006,12,1,8.09615384615385,67.7115384615385,24.6538461538462,1
25,21,-91.6053823518252,29.876214354477,2012-01-02,1.9343901509161,12,0.918032786885246,13.1639344262295,65.8196721311475,21.655737704918,1
26,30,-87.5851841275934,30.5925481004518,2012-01-02,1.33238361797428,8,0.952380952380952,44.0714285714286,45.7142857142857,10.8095238095238,1
27,30,-87.5732158062931,30.5942519045129,2012-01-02,1.33236101362216,8,0.978723404255319,41.2978723404255,48.5106382978723,10.7234042553191,1
28,24,-91.0651,30.0074,2012-01-02,0.998875391255379,12,1,7.9,71,21.7,1
29,25,-90.9143,29.828,2012-01-02,0.998839127368927,12,1,7.45714285714286,70.2,22.8857142857143,1
30,26,-90.9227,29.7945,2012-01-02,0.998832370560169,12,1,7.03333333333333,71.7,21.8,1
31,29,-90.342,31.1569,2012-01-02,0.999110853037357,8,1,47.5833333333333,41.1388888888889,11.8333333333333,1
32,35,-90.2657,31.0658,2012-01-02,0.999092001340389,8,1,39.2857142857143,49.7428571428571,11.6285714285714,1
33,37,-90.4993411592769,29.7644312880064,2012-01-03,1.47374790617836,9,1,30.7234042553191,57.5531914893617,12.2978723404255,1
34,37,-90.4990076237154,29.7542914313646,2012-01-03,1.42817220778635,9,1,34.6530612244898,58.1020408163265,7.6734693877551,1
35,37,-90.5112153709641,29.7541139427169,2012-01-03,1.83637520220625,9,0.950819672131147,38.2786885245902,52.1639344262295,10.0983606557377,1
36,37,-90.4975292407589,29.7439814097648,2012-01-03,1.24726672323656,9,0.86046511627907,32.8837209302326,60.3023255813954,7.30232558139535,1
37,37,-90.523042455332,29.7514343699619,2012-01-03,1.37625672032356,9,1,36.0697674418605,53.3488372093023,11.1395348837209,1
38,37,-90.5217154560417,29.7412747171488,2012-01-03,1.23974158915281,9,0.707317073170732,42.6341463414634,48,10,1
39,37,-90.5095277673253,29.7424468596478,2012-01-03,1.3604597364766,8,0.652173913043478,43.4565217391304,49.0434782608696,8,1
40,40,-90.8231150167535,29.5921281583465,2012-01-03,1.91784582888222,9,0.596774193548387,23.9677419354839,61.1935483870968,15.4354838709677,1
41,40,-90.836885162482,29.5975718784983,2012-01-03,1.91776334271264,10,0.396825396825397,25.2380952380952,60.5079365079365,14.8253968253968,1
42,53,-90.5574158324244,30.0104399753489,2012-01-03,1.19347578464532,8,0.375,37.825,50.85,12,1
43,53,-90.5686841293681,30.0094600264373,2012-01-03,1.19348704392242,4,0.666666666666667,50.9487179487179,38.4871794871795,11.1025641025641,1
44,54,-91.1497851065202,30.1313575583822,2012-01-03,1.15433825382185,12,1,5.72972972972973,71.5945945945946,23.4054054054054,1
45,54,-91.1389148549668,30.1323424434738,2012-01-03,1.1543289086535,12,1,5.56756756756757,71.4594594594595,23.7027027027027,1
46,56,-91.7370324729614,30.0474559308565,2012-01-03,1.12578796525119,12,1,9.94736842105263,70.7368421052632,19.9210526315789,1
47,56,-91.7261876653859,30.0485785408035,2012-01-03,1.14498556164396,12,1,11.4358974358974,68.2820512820513,20.8205128205128,1
48,56,-91.7246756303062,30.039603869742,2012-01-03,1.09304623646069,12,1,7.61764705882353,69.3823529411765,23.5294117647059,1
49,61,-92.057667304769,31.0789414661358,2012-01-03,1.11489734698296,12,0.705882352941177,7.29411764705882,66.5294117647059,26.7058823529412,1
50,61,-92.0470326573571,31.0798585356195,2012-01-03,1.11488992252022,10,0.615384615384615,12.1282051282051,69.6153846153846,18.7948717948718,1
51,63,-90.8442534390737,29.631243074227,2012-01-03,1.45696593676865,12,0.446808510638298,25.1914893617021,53.936170212766,21.4893617021277,1
52,63,-90.8548059095008,29.6305832684627,2012-01-03,1.41311178935528,8,0.461538461538462,33.9423076923077,52.9807692307692,13.6346153846154,1
53,66,-88.7979733262404,30.8266061262557,2012-01-03,1.37618548867321,8,0.520833333333333,48.5833333333333,40.9791666666667,11.0208333333333,1
54,66,-88.7848266290001,30.8276938758351,2012-01-03,1.37616177719182,8,0.928571428571429,37.3571428571429,50.3571428571429,12.9285714285714,1
55,69,-91.680146204402,29.9442453400697,2012-01-03,1.1216867624799,12,1,9.24242424242424,69.8787878787879,21.5454545454545,1
56,69,-91.6906537573752,29.9432546618225,2012-01-03,1.12169458449268,12,1,7.78048780487805,67.609756097561,25.219512195122,1
57,71,-91.4874908158876,29.766060506315,2012-01-03,1.12669701036954,12,0.971428571428571,7.14285714285714,71.6571428571429,21.6857142857143,1
58,71,-91.4981091486955,29.7651394953135,2012-01-03,1.12670467921209,8,0.394736842105263,31.1052631578947,56.6578947368421,12.7631578947368,1
59,72,-90.2979113825552,29.5439496004008,2012-01-03,1.12641208919048,12,1,11.4054054054054,66.7567567567568,22.3513513513514,1
60,72,-90.296688855723,29.5347504408627,2012-01-03,1.12645406434441,12,1,11.5833333333333,67.7222222222222,21.2777777777778,1
61,87,-87.4374617087793,30.5188523340205,2012-01-03,1.56195500837517,8,0.796296296296296,46.5,41.4444444444444,12.7592592592593,1
62,87,-87.4225382421351,30.5200476682947,2012-01-03,1.56191613088864,8,0.759259259259259,47.3703703703704,40.5185185185185,12.6851851851852,1
63,89,-90.6412895357674,31.3532203457785,2012-01-03,1.20989856932741,8,0.511627906976744,44,43.8372093023256,12.7906976744186,1
64,89,-90.6528104207541,31.3521796563579,2012-01-03,1.20991153219795,5,0.619047619047619,55.0238095238095,33.0714285714286,12.5238095238095,1
65,36,-89.6121999574121,29.8044000086483,2012-01-03,1.24023976230812,11,1,12.9047619047619,54.9761904761905,32.6666666666667,1
66,38,-89.475,31.2533,2012-01-03,0.999130836342335,8,0.833333333333333,40.7777777777778,47.3333333333333,12.3611111111111,1
67,42,-91.0444,30.1875,2012-01-03,0.998911930679798,12,0.666666666666667,14.8333333333333,67.9666666666667,17.8,1
68,43,-90.9423,29.8631,2012-01-03,0.998846211925507,12,0.888888888888889,18.4166666666667,64.7222222222222,17.3055555555556,1
69,44,-91.0867,29.9992,2012-01-03,0.998873730793953,12,1,3.2,74.0333333333333,23.2666666666667,1
70,45,-91.3731,30.5949,2012-01-03,0.998995073694229,12,1,4.72222222222222,71.0833333333333,24.8888888888889,1
71,49,-89.0533,31.3015,2012-01-03,0.999140841367245,8,0.555555555555556,19.3333333333333,65.6944444444444,15.6111111111111,1
72,50,-90.936,29.7912,2012-01-03,0.998831705217361,12,0.657142857142857,21.6857142857143,60.8285714285714,18.1428571428571,1
73,52,-92.2709,29.9496,2012-01-03,0.998863692954063,12,1,8.2,70.4571428571429,21.9142857142857,1
74,62,-91.0175,31.5428,2012-01-03,0.999191061701775,4,0.542857142857143,49.2285714285714,40,11.2857142857143,1
75,65,-90.3401,31.1641,2012-01-03,0.999112344326496,8,1,42.2666666666667,46.3333333333333,12,1
76,68,-88.7363,30.8555,2012-01-03,0.999048606394291,8,1,35.6666666666667,50.9333333333333,14.0333333333333,1
77,77,-89.5827,30.8329,2012-01-03,0.999043953241348,8,1,39.1714285714286,50.2,11.2857142857143,1
78,78,-91.6959,29.9043,2012-01-03,0.998854534264088,12,1,4.02857142857143,72.0571428571429,24.5142857142857,1
79,79,-91.6368,29.8671,2012-01-03,0.998847019607544,12,1,7.33333333333333,69.5,23.7333333333333,1
80,81,-92.0922,29.91,2012-01-03,0.998855686213016,9,0.5,33.0555555555556,53.8888888888889,13.7222222222222,1
81,83,-92.0454,29.8974,2012-01-03,0.998853139979839,12,1,13,64.9,22.6666666666667,1
82,84,-91.8674,30.5906,2012-01-03,0.99899419264698,12,0.714285714285714,9.97142857142857,69.7428571428571,20.8571428571429,1
83,85,-91.7551,29.9159,2012-01-03,0.998856878722668,12,1,9.56666666666667,71.5333333333333,19.4,1
84,86,-91.7598,29.9437,2012-01-03,0.998862499618053,12,1,11.9333333333333,70.1666666666667,18.5,1
85,91,-92.1922,30.1248,2012-01-03,0.998899194698811,12,1,13.5277777777778,65.0833333333333,21.9166666666667,1
86,100,-90.5302272505533,29.7501736811286,2012-01-04,2.18760536129665,9,0.878378378378378,37.1486486486486,53.3783783783784,10.1081081081081,1
87,100,-90.5255993383167,29.7647405768974,2012-01-04,1.48561705934767,9,0.938775510204082,31.0408163265306,58.5102040816327,10.9795918367347,1
88,100,-90.5414217014866,29.7719110878663,2012-01-04,1.30726254460652,8,0.547619047619048,38.3571428571429,50.1904761904762,12.047619047619,1
89,100,-90.5351074738387,29.7656618494733,2012-01-04,1.27569109810877,9,0.869565217391304,30.0217391304348,60.1739130434783,10.4347826086957,1
90,100,-90.5611448114853,29.7419137167028,2012-01-04,2.5234760065012,12,0.6875,13.1125,65.1,22.4125,1
91,100,-90.5425341286806,29.7509866167684,2012-01-04,2.62422418953085,9,0.965909090909091,37.0909090909091,52.6136363636364,10.8636363636364,1
92,121,-88.7036730045479,30.8838788402463,2012-01-04,2.3717425670414,8,0.926829268292683,33.890243902439,54.3170731707317,12.4024390243902,1
93,121,-88.6789908024775,30.8902626116247,2012-01-04,2.44404963849092,8,0.407407407407407,50.8024691358025,38.9506172839506,10.8271604938272,1
94,121,-88.6917332658981,30.8923958736644,2012-01-04,2.85162952875853,8,0.57,49.12,40.88,10.6,1
95,121,-88.7142367847682,30.8883504089301,2012-01-04,1.55920439975357,8,0.963636363636364,39.8,50.1272727272727,10.6,1
96,92,-91.3690012596361,30.5879156661212,2012-01-04,1.10612304390335,12,1,3.75,69.025,27.775,1
97,92,-91.3673985023111,30.596684361027,2012-01-04,1.10607870063639,12,1,4.46153846153846,72.3333333333333,23.7179487179487,1
98,93,-87.7674737676061,30.328684070541,2012-01-04,1.1600802081008,9,0.666666666666667,28.3333333333333,58.4047619047619,13.8095238095238,1
99,93,-87.7777262931372,30.3303159341077,2012-01-04,1.16006634366536,2,0.368421052631579,44.7631578947368,42.7105263157895,13.0789473684211,1
100,97,-87.799363642426,30.4817514485131,2012-01-04,1.78272181592941,2,0.593220338983051,55.5593220338983,35.3898305084746,9.57627118644068,1
101,97,-87.7862949390897,30.4826782034821,2012-01-04,1.28905411610425,9,0.477272727272727,23.1363636363636,61.5454545454545,15.9545454545455,1
102,98,-87.6877415721991,31.0469500372916,2012-01-04,1.48527270168877,8,0.759259259259259,46.1666666666667,43.7037037037037,10.6666666666667,1
103,98,-87.6996263063046,31.0482722584795,2012-01-04,1.20431645707941,2,0.75609756097561,57.1951219512195,32.1707317073171,11.2439024390244,1
104,105,-91.0634386082156,30.1221435313929,2012-01-04,1.17055623901188,12,1,12.9473684210526,71.4736842105263,16.0263157894737,1
105,105,-91.0618133303631,30.1313699918959,2012-01-04,1.10993526766491,12,1,8,71.3421052631579,21.0789473684211,1
106,105,-91.0528611335606,30.1209160702327,2012-01-04,1.09938547993422,12,1,15.4324324324324,68.5405405405405,16.6216216216216,1
107,108,-92.1760614898859,30.1803809091111,2012-01-04,1.09315918646193,12,0.642857142857143,12.7142857142857,68.7380952380952,19,1
108,108,-92.186138553854,30.1815190933985,2012-01-04,1.09315154295564,12,1,9.56410256410256,68.0769230769231,23,1
109,111,-91.2035434950197,30.1998999061233,2012-01-04,1.13221843508625,12,1,8.10526315789474,71.7894736842105,20.6315789473684,1
110,111,-91.2139565510932,30.2011000965945,2012-01-04,1.13220888565016,12,1,9.34883720930233,70.2093023255814,20.9767441860465,1
111,114,-91.6441551132638,29.8918707272064,2012-01-04,1.12440397751236,12,1,9.75,69.15,21.625,1
112,114,-91.6424890695147,29.900718973885,2012-01-04,1.09572937462609,12,1,16.8378378378378,64.2162162162162,19.3243243243243,1
113,114,-91.654734942627,29.8932154638627,2012-01-04,1.11334755517626,12,1,5.23684210526316,70.9473684210526,24.4210526315789,1
114,116,-92.0182074624706,29.924319064103,2012-01-04,1.09920584357214,12,1,14.6666666666667,65.6060606060606,20.3333333333333,1
115,116,-92.0080925806807,29.9231809383611,2012-01-04,1.09921364865208,12,0.722222222222222,12.3055555555556,67.0833333333333,21.1388888888889,1
116,123,-91.1397209833164,30.1441848634864,2012-01-04,1.14285956810474,12,1,10.6857142857143,69.1142857142857,20.7714285714286,1
117,123,-91.1292790650624,30.142915139499,2012-01-04,1.14286997811461,12,1,5.55263157894737,71.6052631578947,23.3684210526316,1
118,132,-88.6347331352434,31.1500151352266,2012-01-04,2.21859541321945,2,0.763157894736842,56.6578947368421,34.4736842105263,9.47368421052632,1
119,132,-88.6220168890475,31.1580298432134,2012-01-04,2.03305965012455,8,0.9,42.4285714285714,48.3,9.98571428571429,1
120,132,-88.61404078827,31.1526099385352,2012-01-04,1.54744049740124,8,0.946428571428571,38.9642857142857,49.9821428571429,11.625,1
121,135,-88.6350032302708,31.1989390228455,2012-01-04,2.01667702664483,8,0.594594594594595,54.2027027027027,35.1216216216216,11.1756756756757,1
122,135,-88.6522966316682,31.1955609938348,2012-01-04,2.01676864153719,8,0.884057971014493,36.3478260869565,52.4347826086956,11.768115942029,1
123,138,-89.3909000180628,30.5991500008438,2012-01-04,1.53570544793892,8,1,37.9111111111111,48.8444444444444,13.8222222222222,1
124,95,-87.5607,30.9059,2012-01-04,0.999058990563869,8,1,37.3142857142857,52.0285714285714,11.4285714285714,1
125,96,-90.1983,31.0899,2012-01-04,0.999096985325813,8,0.75,44.0277777777778,44.0833333333333,12.4722222222222,1
126,110,-90.6381,31.349,2012-01-04,0.999150709779739,2,0.933333333333333,53.9333333333333,32.8333333333333,13.6666666666667,1
127,113,-91.0144,30.3729,2012-01-04,0.998949684173107,9,0.8,10.6,66.4333333333333,23.6333333333333,1
128,119,-91.6873,29.8987,2012-01-04,0.998853402655125,12,1,6.73333333333333,67.2,26.5,1
129,120,-90.8196,29.5895,2012-01-04,0.99879112575388,9,0.666666666666667,17.6,64.0333333333333,18.8666666666667,1
130,126,-89.2229,31.4115,2012-01-04,0.999163707628727,8,1,44.9444444444444,42.4444444444444,13.2222222222222,1
131,137,-88.708,31.1834,2012-01-04,0.999116342810631,8,0.75,46.8333333333333,44.8055555555556,8.97222222222222,1
132,143,-87.5122,30.7142,2012-01-04,0.999019546986103,8,0.533333333333333,49,40.7333333333333,10.8,1
133,167,-88.394212781581,31.257883120611,2012-01-05,1.17713382426643,8,1,23.2093023255814,62.3255813953488,15,1
134,167,-88.3926785816345,31.2484859415517,2012-01-05,1.18281552772689,8,1,32.6666666666667,55.5,12.3809523809524,1
135,167,-88.3811995637098,31.2496215055898,2012-01-05,1.18273554990332,8,0.829268292682927,40.6829268292683,47.8292682926829,12.2682926829268,1
136,167,-88.3827876099939,31.259007412877,2012-01-05,1.18239095257396,8,1,27.5263157894737,56.1578947368421,16.8947368421053,1
137,175,-90.6920876929871,30.0164688154242,2012-01-05,1.0660153355484,12,0.974358974358974,5.35897435897436,71.7948717948718,23.3846153846154,1
138,175,-90.6940752756425,30.0061545682098,2012-01-05,1.13774726196384,12,1,7.26829268292683,72.780487804878,20.5853658536585,1
139,175,-90.7022364643725,30.0152089660825,2012-01-05,1.13696693438148,12,0.714285714285714,12.5714285714286,67.2571428571429,20.7714285714286,1
140,175,-90.7042006046266,30.0048412722513,2012-01-05,1.070779053267,12,0.815789473684211,11.9210526315789,68.3947368421053,20.1052631578947,1
141,148,-92.1673135448949,30.194034572836,2012-01-05,3.49101616080666,12,0.512396694214876,8.80165289256198,68.8925619834711,22.9173553719008,1
142,148,-92.1890428382914,30.1942949751434,2012-01-05,4.4248988458662,12,0.80794701986755,10.3245033112583,69.2450331125828,21.0596026490066,1
143,148,-92.2048657534489,30.2014187389038,2012-01-05,3.06622424151516,12,0.862745098039216,11.7745098039216,66.4313725490196,22.4019607843137,1
144,157,-90.9852773849709,29.8815820466296,2012-01-05,1.24041988481045,12,0.886363636363636,12.0454545454545,68.5681818181818,19.7954545454545,1
145,157,-90.9886049915006,29.8723004150406,2012-01-05,1.07995571437168,14,0.53125,23.03125,61.34375,16.34375,1
146,157,-90.9779898417047,29.8740725446292,2012-01-05,1.22802459892321,12,0.975609756097561,14.0975609756098,67.0731707317073,19.5121951219512,1
147,161,-88.2901261665229,31.4104417311777,2012-01-05,1.20617519668466,8,1,43.5111111111111,46.5555555555556,10.4222222222222,1
148,161,-88.279002685659,31.4128804225008,2012-01-05,1.49230235332489,8,1,40.4081632653061,49.3061224489796,10.9183673469388,1
149,161,-88.2906779832539,31.4197382658964,2012-01-05,1.32335537017536,8,0.933333333333333,48.4666666666667,41.6444444444444,10.4444444444444,1
150,164,-88.2821799780785,31.2507018332793,2012-01-05,1.45387104494429,2,0.54,51.46,38.72,10.4,1
151,164,-88.2716164904097,31.2514065571032,2012-01-05,1.4972521502769,8,0.896551724137931,42.5689655172414,46.1034482758621,11.8448275862069,1
152,174,-90.6646917347059,31.2263125549647,2012-01-05,1.07168499888748,8,0.473684210526316,50.5263157894737,42.1578947368421,7.89473684210526,1
153,174,-90.6629909854688,31.2173174975346,2012-01-05,1.07929144651461,4,1,60.6388888888889,29.0555555555556,10.9444444444444,1
154,174,-90.6732085295145,31.216468519374,2012-01-05,1.02292230901158,4,0.441176470588235,63.0588235294118,29.9117647058824,7.52941176470588,1
155,181,-88.6562433034698,31.5822563206355,2012-01-05,1.13580627272183,8,0.923076923076923,41.025641025641,48.5128205128205,10.9230769230769,1
156,181,-88.6690275053618,31.5903489364847,2012-01-05,1.103047460742,8,1,34.8974358974359,53.3076923076923,12.4358974358974,1
157,181,-88.6674312666618,31.5812870248306,2012-01-05,1.17149480510598,8,0.923076923076923,41.7948717948718,47.3589743589744,11.4871794871795,1
158,184,-92.1727071407421,30.3310175092988,2012-01-05,1.1020126654253,10,0.638888888888889,14.5,63.5555555555556,22.5,1
159,184,-92.1828928152173,30.3298824932109,2012-01-05,1.10202064945936,10,1,14.4736842105263,66.3947368421053,19.7368421052632,1
160,196,-89.2118610656505,30.9717596063209,2012-01-05,1.10118776066011,8,1,31.2702702702703,56.5945945945946,12.6756756756757,1
161,196,-89.2223388966429,30.9708403954483,2012-01-05,1.1011945536232,8,1,34.4054054054054,51.2162162162162,14.8918918918919,1
162,199,-91.0213024471957,29.9785504534444,2012-01-05,1.07340577774477,12,0.578947368421053,24.8947368421053,60.8421052631579,14.9210526315789,1
163,199,-91.0112975143651,29.979549548537,2012-01-05,1.07339981722504,12,1,8.83333333333333,71.5,20.2777777777778,1
164,201,-87.5177474826966,30.7203383546391,2012-01-05,1.19878024981862,8,0.829268292682927,38.2926829268293,50.8048780487805,11.3414634146341,1
165,201,-87.5291524777116,30.7193616472002,2012-01-05,1.19879207378817,8,0.615384615384615,48.0512820512821,40.8974358974359,11.5384615384615,1
166,203,-87.5226198173077,30.7604784390112,2012-01-05,1.20886683773756,8,1,31.7727272727273,57.0454545454545,11.8863636363636,1
167,203,-87.5111801404847,30.7615215630685,2012-01-05,1.20885419032818,8,1,42.4047619047619,47.0714285714286,11.047619047619,1
168,208,-88.634794918275,31.1554424288606,2012-01-05,1.12874300033712,2,0.846153846153846,61.7692307692308,29.5384615384615,9.15384615384615,1
169,208,-88.6240050437405,31.1563575728783,2012-01-05,1.12873491583532,8,0.878048780487805,40.4146341463415,50.6585365853659,9.65853658536585,1
170,211,-91.3386911559277,31.462354664725,2012-01-05,1.07571413782406,4,0.625,50.6875,37.9375,11.9375,1
171,211,-91.3285088026535,31.4633453374057,2012-01-05,1.07570790035856,4,0.864864864864865,53.3513513513514,35.5135135135135,11.6756756756757,1
172,146,-88.0294501280449,30.8764000709684,2012-01-05,2.12630956685638,8,1,29.8701298701299,58.8311688311688,11.9090909090909,1
173,153,-91.6519,30.5854,2012-01-05,0.998993127296925,12,0.4,18.2333333333333,64.5666666666667,17.8,1
174,154,-89.4746,31.3614,2012-01-05,0.999153287373543,8,0.972222222222222,34.5555555555556,53.1944444444444,12.9166666666667,1
175,155,-92.4569,30.1296,2012-01-05,0.998900169131279,12,1,16.5,61.5333333333333,22.6333333333333,1
176,160,-90.9491,29.832,2012-01-05,0.998839934463024,12,0.514285714285714,8.25714285714286,68.3714285714286,24,1
177,163,-91.8412,30.3076,2012-01-05,0.998936370996475,10,0.966666666666667,12.3666666666667,68.6,19.6666666666667,1
178,179,-87.6987,31.2985,2012-01-05,0.999140218389988,8,0.888888888888889,38.6111111111111,48.4722222222222,13.5277777777778,1
179,182,-90.7748,30.3539,2012-01-05,0.99894580872345,8,1,32.5333333333333,54.1666666666667,13.8333333333333,1
180,183,-92.1527,30.362,2012-01-05,0.998947460711956,10,0.485714285714286,19.7428571428571,61.4571428571429,19.6,1
181,190,-91.3053,30.4808,2012-01-05,0.998971720343113,12,1,7.86666666666667,72.5333333333333,20.2333333333333,1
182,191,-92.3906,29.6961,2012-01-05,0.99881255093956,11,1,29.9,45.8333333333333,24.9666666666667,1
183,192,-91.0163,30.3661,2012-01-05,0.998948297002315,9,0.733333333333333,17.8666666666667,64.6333333333333,18.0333333333333,1
184,195,-92.2798,30.675,2012-01-05,0.999011499218464,12,0.916666666666667,11.3333333333333,67.8888888888889,21.4166666666667,1
185,197,-92.2789,30.0551,2012-01-05,0.998885055813789,12,1,8.88888888888889,64.8333333333333,26.9166666666667,1
186,198,-91.9614,30.2346,2012-01-05,0.998921508498192,9,0.633333333333333,35,50.2,15.3333333333333,1
187,206,-90.989,29.8994,2012-01-05,0.998853544098377,12,1,10.9142857142857,69.8857142857143,19.6285714285714,1
188,207,-91.8725,29.9984,2012-01-05,0.998873568811417,12,1,9.28571428571429,69.0952380952381,22.3333333333333,1
189,173,-91.0009,31.3539,2012-01-05,0.999151728276253,8,0.6,57.6285714285714,32.9714285714286,9.94285714285714,1
190,194,-87.6197,30.7086,2012-01-05,0.999018396932602,8,0.694444444444444,23.4166666666667,60.25,17,1
191,210,-88.3285,31.0826,2012-01-05,0.99909547541666,8,0.966666666666667,42.3333333333333,47.8,10.5333333333333,1
192,213,-89.4626,31.3885,2012-01-05,0.999158922696114,8,1,31.6666666666667,57.8095238095238,11.0238095238095,1
193,147,-92.1921999726668,29.9942500017106,2012-01-05,1.85212821062183,12,1,11.5,68.6451612903226,20.4193548387097,1
194,186,-88.0320999364154,31.1883000102121,2012-01-05,1.91523233424473,8,0.684210526315789,53.8245614035088,35.2280701754386,11.4736842105263,1
195,214,-90.5878,30.0791,2012-01-06,0.998889922036648,12,0.933333333333333,6.16666666666667,66.8666666666667,27.7,1
196,215,-90.7048,29.7548,2012-01-06,0.998824369331837,12,0.916666666666667,13.5277777777778,66.5,20.25,1
197,216,-87.4709,30.897,2012-01-06,0.999057156125069,8,0.628571428571429,26.5142857142857,59.4571428571429,14.4571428571429,1
198,224,-92.2486079029711,29.713989638386,2012-01-07,1.48417276437509,9,0.893617021276596,26.6808510638298,51.936170212766,21.8297872340426,1
199,224,-92.246185231941,29.7039621473361,2012-01-07,1.47701214480728,11,0.612244897959184,28.1836734693878,49.9387755102041,22.4897959183673,1
200,224,-92.2614264934649,29.7119404069664,2012-01-07,1.47166313055992,9,1,24.156862745098,59.7843137254902,16.7058823529412,1
201,224,-92.2590597852944,29.7019011697484,2012-01-07,1.48390316785228,9,1,23.78,60.06,16.82,1
202,217,-92.3681045641613,29.5578187745036,2012-01-07,2.35638752488852,9,1,33.8101265822785,53.2151898734177,13.493670886076,1
203,217,-92.344217290394,29.5514934850825,2012-01-07,1.14637983372068,9,1,24.475,63.35,12.825,1
204,217,-92.3549010600818,29.5548462373729,2012-01-07,1.93918941397619,9,1,29.4769230769231,58.7846153846154,12.3846153846154,1
205,219,-90.5537506675823,29.987792084478,2012-01-07,3.22386198493195,9,0.463636363636364,34.0090909090909,53.4181818181818,13.1636363636364,1
206,219,-90.537784917705,29.9780666375486,2012-01-07,3.01041821957445,8,0.644230769230769,38.9326923076923,49.9326923076923,11.6153846153846,1
207,219,-90.5644247623193,29.9824522474496,2012-01-07,2.05782060945066,9,0.472222222222222,40.6944444444444,45.75,14.1805555555556,1
208,225,-92.3738160728972,29.7135315482585,2012-01-07,1.37761025699377,11,0.617021276595745,37.1702127659574,44,19.3617021276596,1
209,225,-92.386083861606,29.7117684567419,2012-01-07,1.37763510979652,11,0.94,32.86,39.04,28.66,1
210,232,-87.718394331548,31.353809209551,2012-01-07,1.08205284813499,8,0.833333333333333,35.4166666666667,35.3333333333333,29.8333333333333,1
211,232,-87.708238229808,31.3546892929034,2012-01-07,1.01890681535304,8,1,43.0857142857143,47.1142857142857,10.4285714285714,1
212,232,-87.7167937019938,31.3447861029759,2012-01-07,1.06867300247335,4,0.583333333333333,44.5555555555556,36.0555555555556,19.9722222222222,1
