polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,alg_agg,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum
173,112,-116.835307851334,41.4744130561489,2017-07-15,1.29289657159615,2,10,1,0.788461538461538,60.2692307692308,39.3653846153846,1
174,112,-116.876829688764,41.4356062534569,2017-07-15,0.661335504307628,2,10,1,0.814814814814815,69.3333333333333,30.3333333333333,1
175,112,-116.8087569453,41.4780183635996,2017-07-15,1.33280119750641,2,10,1,0.666666666666667,69,30.8333333333333,1
176,112,-116.796004284907,41.4800026884307,2017-07-15,1.22300024123895,2,10,1,0.479166666666667,68.5208333333333,31.5,1
177,112,-116.784130867761,41.4823848649293,2017-07-15,1.13280697770214,2,10,1,0.674418604651163,65.5813953488372,34.1860465116279,1
178,112,-116.772191012241,41.4839771768319,2017-07-15,1.04783256964636,2,10,1,0.341463414634146,63.609756097561,36.4878048780488,1
179,112,-116.84119065407,41.4639758331663,2017-07-15,0.84626674482584,2,10,1,0.636363636363636,58.5151515151515,41.3030303030303,1
180,112,-116.76986913826,41.474615200718,2017-07-15,1.13293376749122,2,10,1,0.627906976744186,50.3488372093023,49.4186046511628,1
181,112,-116.758206904182,41.4766277432209,2017-07-15,1.11183998597695,2,10,1,0.804347826086957,64.7608695652174,34.8260869565217,1
182,116,-116.843516622827,41.3997371477725,2017-07-15,1.25147031554008,2,10,1,0.521739130434783,75,24.8913043478261,1
183,116,-116.845936008076,41.4188328535392,2017-07-15,0.856799184613228,2,10,1,1,52.3125,47.28125,1
184,116,-116.834030611078,41.4046845030539,2017-07-15,1.33353867423013,2,10,1,1.04081632653061,75.2857142857143,24.1224489795918,1
185,116,-116.846124851456,41.4281878332486,2017-07-15,0.900392034375668,2,10,1,1,54.6666666666667,44.7575757575758,1
186,116,-116.854856182803,41.39152790528,2017-07-15,1.2540874636898,2,10,1,1.28301886792453,70.4528301886792,28.6603773584906,1
187,116,-116.841638187854,41.3902964810968,2017-07-15,1.11627084293056,2,10,1,0.853658536585366,71.2682926829268,28.390243902439,1
188,116,-116.843814600325,41.3810930278237,2017-07-15,0.955286781772614,2,10,1,1.82857142857143,68,30.6285714285714,1
189,116,-116.855754280132,41.4021932037984,2017-07-15,0.985932886307716,2,10,1,1.30769230769231,75.7435897435897,23.3333333333333,1
190,116,-116.854836790699,41.4217595867271,2017-07-15,0.746869668700933,2,10,1,0.8,65.7333333333333,34,1
191,116,-116.85415453706,41.4311051000728,2017-07-15,0.51958341514492,2,10,1,1.04761904761905,69.7142857142857,29.7142857142857,1
192,116,-116.850214122371,41.4103051681261,2017-07-15,0.98374702673769,2,10,1,1.02564102564103,72.4615384615385,26.8974358974359,1
193,116,-116.855190278509,41.3810917260926,2017-07-15,1.12238715766013,2,10,1,1.82926829268293,62.0243902439024,36.7073170731707,1
194,116,-116.859792274794,41.4144144026945,2017-07-15,0.446052375693083,2,10,1,0.769230769230769,69.1538461538462,30.5384615384615,1
195,122,-116.846184902626,41.3467484506715,2017-07-15,0.490606757721186,2,10,1,2.1,69.8,28.6,1
196,122,-116.761125200727,41.3743015327257,2017-07-15,0.97078199523735,2,10,1,0.973684210526316,62.0789473684211,37.5526315789474,1
197,122,-116.838287428171,41.3454810572841,2017-07-15,1.27010591952109,2,10,1,1.89130434782609,70.5,27.9782608695652,1
198,122,-116.826906642454,41.3491704763695,2017-07-15,1.58465416342831,2,10,1,2.64406779661017,70.3389830508475,27.4915254237288,1
199,122,-116.817301876358,41.3513090903352,2017-07-15,1.2708713167944,2,10,1,3.48,68.84,28.18,1
200,122,-116.811226025414,41.3762195366773,2017-07-15,1.57673105611164,2,10,1,1.984375,55.984375,42.46875,1
201,122,-116.76534218964,41.3829464688978,2017-07-15,1.34879761317158,2,10,1,0.823529411764706,62.6470588235294,36.9803921568627,1
202,122,-116.770707806513,41.3638592198769,2017-07-15,0.963564286416769,2,10,1,1.08571428571429,66.2,33.2571428571429,1
203,122,-116.754056309269,41.3726755023258,2017-07-15,0.413884734759808,2,10,1,0.888888888888889,68.1666666666667,31.5555555555556,1
204,122,-116.782517041041,41.3680635297681,2017-07-15,1.11263781240582,2,10,1,1.4047619047619,62.3809523809524,36.7142857142857,1
205,122,-116.797622114813,41.3719453609548,2017-07-15,1.3572495341064,2,10,1,2.05660377358491,50.377358490566,48.0188679245283,1
206,122,-116.823192525354,41.3795654991074,2017-07-15,1.44041816194844,2,10,1,2.26415094339623,71.7169811320755,26.5471698113208,1
207,122,-116.794394658343,41.3637292223743,2017-07-15,1.13901374464035,2,10,1,2.64444444444444,70.2888888888889,27.6222222222222,1
208,122,-116.783928473805,41.358027801971,2017-07-15,1.12782072663194,2,10,1,1.5,69.8260869565217,29.2391304347826,1
209,122,-116.77307704039,41.3737743236358,2017-07-15,1.07487749473619,2,10,1,0.627906976744186,49.7674418604651,50.093023255814,1
210,122,-116.799054853869,41.3812836284498,2017-07-15,1.00067150107908,2,10,1,1.025,51.2,48.2,1
211,122,-116.800641408191,41.356132765459,2017-07-15,1.23662897848845,2,10,1,2.34042553191489,69.7872340425532,28.5106382978723,1
212,122,-116.807238679624,41.3493078362431,2017-07-15,0.958983449830055,2,10,1,2.45,70.35,27.6,1
213,122,-116.776068544297,41.38662035577,2017-07-15,0.766938325219452,2,10,1,1,69.2413793103448,30.1724137931034,1
214,122,-116.78889902505,41.3881060908151,2017-07-15,0.843441010332107,2,10,1,1,68.2,31.2571428571429,1
215,148,-119.857110925528,39.9401439161316,2017-07-15,1.42154729624939,2,10,1,1.21818181818182,57.4363636363636,41.8545454545455,1
216,136,-117.874446829236,40.7308784284221,2017-07-15,1.15248355168414,2,10,1,1.52272727272727,67.9090909090909,31.0909090909091,1
217,136,-117.863993549592,40.7293591565535,2017-07-15,1.22157733902639,2,10,1,1.41666666666667,67.6041666666667,31.4166666666667,1
218,136,-117.85783885002,40.7400858440982,2017-07-15,1.02089686138301,2,10,1,0.638888888888889,60.8055555555556,39.1666666666667,1
219,136,-117.868231628627,40.7408565357699,2017-07-15,1.22646517611253,2,10,1,1.14,66.6,32.88,1
220,136,-117.879463288297,40.7431564079731,2017-07-15,0.736099034096122,2,10,1,1.58620689655172,63.5172413793103,35.4137931034483,1
221,136,-117.880207974241,40.722999645729,2017-07-15,1.31665002073053,2,10,1,1.26086956521739,67.304347826087,31.8913043478261,1
222,136,-117.884128645012,40.7353283994383,2017-07-15,1.0176672556529,2,10,1,1.15384615384615,60.7948717948718,38.4871794871795,1
223,136,-117.890734335938,40.7378781799751,2017-07-15,0.377550804001331,2,10,1,1.07142857142857,61.0714285714286,38.3571428571429,1
224,141,-119.846382653087,39.9925314819128,2017-07-15,0.957355000452518,2,10,1,2.43243243243243,63.8378378378378,34.2162162162162,1
225,141,-119.873018471442,39.995506074865,2017-07-15,0.716740734197721,2,10,1,2.24137931034483,64.3793103448276,33.8620689655172,1
226,141,-119.862629630859,40.0046296073683,2017-07-15,1.21418111089891,2,10,1,1.91489361702128,62.1276595744681,36.2765957446809,1
227,141,-119.855169715398,39.9954990664234,2017-07-15,0.770445013174772,2,10,1,1.96969696969697,64.4848484848485,33.7575757575758,1
228,141,-119.864052034905,39.9943151970254,2017-07-15,0.951701190162897,2,10,1,1.93939393939394,65.0909090909091,33.3939393939394,1
229,141,-119.853598790286,39.9868227848642,2017-07-15,0.735539592989974,2,10,1,2.14814814814815,59.6296296296296,38.5555555555556,1
230,142,-119.984006626889,39.9953744181096,2017-07-15,1.13546786262035,2,10,1,2.34042553191489,52.8936170212766,45.1702127659574,1
231,142,-119.979318320203,40.0172952635921,2017-07-15,0.649559937175751,2,10,1,3.0952380952381,59.3333333333333,38.2380952380952,1
232,142,-119.985413957709,40.0138646181364,2017-07-15,0.834083229703903,2,10,1,3,59.2424242424242,38.2121212121212,1
233,142,-119.985583088589,40.0047128799215,2017-07-15,1.29384839752483,2,10,1,2.82,58.54,39.12,1
234,148,-119.837101482005,39.9619880096048,2017-07-15,1.2252504546389,2,10,1,1.64444444444444,63.3333333333333,35.6,1
235,148,-119.847963916432,39.932339258405,2017-07-15,1.42215387127686,2,10,1,2.50909090909091,60.0909090909091,37.9818181818182,1
236,148,-119.86065255136,39.9752690978188,2017-07-15,1.17228660708237,2,10,1,1.48837209302326,51.6511627906977,47.3023255813954,1
237,148,-119.828166963757,39.9555323216214,2017-07-15,0.552508902440786,2,10,1,1.65217391304348,62.8695652173913,36.0869565217391,1
238,148,-119.872599574519,39.9552033416363,2017-07-15,0.493933252670765,2,10,1,2.27777777777778,57.8888888888889,40.5,1
239,148,-119.85115142038,39.9693475684366,2017-07-15,1.12504848840523,2,10,1,1.62790697674419,63.8372093023256,35.046511627907,1
240,148,-119.84061626248,39.9717105025853,2017-07-15,1.03224577610159,2,10,1,2.17948717948718,65.7435897435897,32.6666666666667,1
241,148,-119.832083617266,39.9809931586526,2017-07-15,1.24063199293005,2,10,1,3.33333333333333,64.2291666666667,32.9791666666667,1
242,148,-119.840083176139,39.925386361192,2017-07-15,1.29883469233036,2,10,1,2.90740740740741,61.9259259259259,35.5925925925926,1
243,148,-119.836059367542,39.9371262526323,2017-07-15,1.75126050858355,2,10,1,2.37313432835821,61.8955223880597,36.2686567164179,1
244,148,-119.860803709992,39.9287100651608,2017-07-15,1.99373327501785,2,10,1,3.15068493150685,57.027397260274,40.3150684931507,1
245,148,-119.850554869383,39.9487403103487,2017-07-15,1.38397572438322,2,10,1,1.26923076923077,53.4807692307692,45.6923076923077,1
246,148,-119.848822815446,39.9584830113606,2017-07-15,1.23063176027298,2,10,1,1.70212765957447,64.6382978723404,34.1276595744681,1
247,148,-119.827052261191,39.9722037502387,2017-07-15,1.59902847650623,2,10,1,3.21666666666667,67.7666666666667,29.5333333333333,1
248,148,-119.860200356059,39.962686355807,2017-07-15,1.25715990251637,2,10,1,2.12765957446809,59.7446808510638,38.6170212765957,1
249,148,-119.868864064242,39.9642316770776,2017-07-15,1.04614367546463,2,10,1,1.84615384615385,56.2564102564103,42.3846153846154,1
250,148,-119.864739098059,39.9497464368625,2017-07-15,0.967904685255393,2,10,1,1.64864864864865,58.1081081081081,40.8378378378378,1
251,148,-119.836590633798,39.9503060544936,2017-07-15,1.458602010602,2,10,1,1.92727272727273,60.6545454545455,37.9090909090909,1
317,235,-116.762,41.448,2017-07-15,1.00139934223747,2,10,1,0.228571428571429,65.5714285714286,34.5714285714286,1
252,148,-119.846778753602,39.9790379153129,2017-07-15,0.88963918197763,2,10,1,2.20689655172414,64.6551724137931,33.6896551724138,1
253,181,-118.160335290986,39.2555371065054,2017-07-15,0.497200264832258,2,7,1,0,37.95,62.3,1
254,181,-118.163032005497,39.2464410216261,2017-07-15,0.511342156021595,2,7,0.636363636363636,0.0909090909090909,38.7272727272727,61.5,1
254,181,-118.163032005497,39.2464410216261,2017-07-15,0.511342156021595,2,10,0.363636363636364,0.0909090909090909,38.7272727272727,61.5,1
255,181,-118.144779775404,39.2450924550293,2017-07-15,0.610808677550316,2,10,0.807692307692308,0.5,48.5769230769231,51.3461538461538,1
255,181,-118.144779775404,39.2450924550293,2017-07-15,0.610808677550316,2,7,0.192307692307692,0.5,48.5769230769231,51.3461538461538,1
256,181,-118.155631902623,39.2502586712606,2017-07-15,0.815790758638859,2,10,0.625,0.03125,38.5,61.875,1
256,181,-118.155631902623,39.2502586712606,2017-07-15,0.815790758638859,2,7,0.375,0.03125,38.5,61.875,1
257,181,-118.145026913713,39.2510602034797,2017-07-15,0.785884561660767,2,7,0.730769230769231,0,38.5384615384615,61.7307692307692,1
257,181,-118.145026913713,39.2510602034797,2017-07-15,0.785884561660767,2,10,0.269230769230769,0,38.5384615384615,61.7307692307692,1
258,204,-119.907948065043,40.0089145021212,2017-07-15,1.05797703535414,2,10,1,1.28571428571429,65.4285714285714,33.8809523809524,1
259,204,-119.906217801932,39.9970638734309,2017-07-15,0.906579748005152,2,10,1,1.38888888888889,62.0277777777778,37.0277777777778,1
260,204,-119.897076876517,40.0000522139495,2017-07-15,0.414406524632454,2,10,1,1,60.9375,38.375,1
261,204,-119.924226790698,40.0070768833071,2017-07-15,1.02363954741478,2,10,1,1.48648648648649,64.4054054054054,34.5135135135135,1
262,204,-119.901008201082,40.0064209887712,2017-07-15,0.605597155022621,2,10,1,1,61.8636363636364,37.6363636363636,1
263,204,-119.916315440034,40.0109395641125,2017-07-15,0.662622469680071,2,10,1,1.32,62.32,36.8,1
264,228,-116.734608789309,41.4246946016291,2017-07-15,0.643749404852211,2,10,1,0.916666666666667,59.4583333333333,40.2083333333333,1
265,228,-116.73546967695,41.4145668956745,2017-07-15,0.967798549377561,2,10,1,0.605263157894737,55.5263157894737,44.4473684210526,1
266,228,-116.727027162582,41.4154578477327,2017-07-15,0.669456237754345,2,10,1,0.444444444444444,46.8148148148148,53.2222222222222,1
267,228,-116.741634097455,41.4244493570367,2017-07-15,0.629261625533581,2,10,1,0.44,64.76,35.36,1
268,109,-116.802,41.444,2017-07-15,1.00139841068268,2,10,1,1.11428571428571,64.9714285714286,34.2571428571429,1
269,263,-116.796305077763,41.4896047577288,2017-07-15,0.892059746308675,2,10,1,0,67.9705882352941,32.4117647058824,1
270,263,-116.787348581374,41.4909195293602,2017-07-15,0.972684472800067,2,10,1,0.147058823529412,66.8529411764706,33.3529411764706,1
271,263,-116.803855691665,41.491271558942,2017-07-15,0.518806332770348,2,10,1,0.0909090909090909,67.3181818181818,32.8181818181818,1
272,263,-116.776049403881,41.4923852927623,2017-07-15,1.2768921105673,2,10,1,0.16,65.52,34.7,1
273,263,-116.809525700845,41.4865674291663,2017-07-15,1.06222392127514,2,10,1,0.315789473684211,67.5263157894737,32.6578947368421,1
274,108,-116.890628769261,41.4602957844123,2017-07-15,0.546155211193323,2,10,1,0.666666666666667,53.5714285714286,46.2380952380952,1
275,108,-116.882525300242,41.4614468428382,2017-07-15,0.804040737603426,2,10,1,0.482758620689655,58.1724137931034,41.8620689655172,1
276,134,-117.541205718858,41.4074790510083,2017-07-15,1.21395844798982,2,10,0.869565217391304,2.43478260869565,68.5869565217391,29.5,1
276,134,-117.541205718858,41.4074790510083,2017-07-15,1.21395844798982,2,12,0.130434782608696,2.43478260869565,68.5869565217391,29.5,1
277,134,-117.531875486341,41.4058342845721,2017-07-15,1.09024932529926,2,10,0.58974358974359,3.12820512820513,73,24.4871794871795,1
277,134,-117.531875486341,41.4058342845721,2017-07-15,1.09024932529926,2,12,0.41025641025641,3.12820512820513,73,24.4871794871795,1
278,134,-117.524604456431,41.4029253680723,2017-07-15,1.02392652369499,2,10,1,4.79487179487179,63.7692307692308,32.0512820512821,1
279,147,-120.035776845117,40.0052560991685,2017-07-15,0.985778686029673,2,10,1,1.21052631578947,50.8947368421053,48.3684210526316,1
280,147,-120.040540691753,40.0098762165474,2017-07-15,0.754393805781364,2,10,1,1.46666666666667,54.1,45.0333333333333,1
281,162,-117.941616911289,43.9427910085583,2017-07-15,0.839656677645683,2,10,1,3.2258064516129,56.7741935483871,40.6451612903226,1
282,162,-117.948683261119,43.9417063441307,2017-07-15,0.462128403653622,2,10,1,5.72222222222222,57.6666666666667,37.1666666666667,1
283,178,-119.960780393841,40.0115124835139,2017-07-15,1.09387626326144,2,10,1,2.83720930232558,68.046511627907,29.6744186046512,1
284,178,-119.970150010458,40.0067924724426,2017-07-15,0.373246426346302,2,10,1,2.92307692307692,70.4615384615385,27.3076923076923,1
285,178,-119.963404805016,40.0017778963409,2017-07-15,0.995377887168884,2,10,1,2.2,68.8,29.5142857142857,1
286,183,-118.170621678727,39.2354588932041,2017-07-15,0.59040826816833,2,7,0.782608695652174,0,40.0869565217391,60.2173913043478,1
286,183,-118.170621678727,39.2354588932041,2017-07-15,0.59040826816833,2,10,0.217391304347826,0,40.0869565217391,60.2173913043478,1
287,183,-118.179336799923,39.2382028169904,2017-07-15,0.465505695578098,2,7,0.875,0,38.125,62.125,1
287,183,-118.179336799923,39.2382028169904,2017-07-15,0.465505695578098,2,16,0.125,0,38.125,62.125,1
288,183,-118.176249889715,39.2325236957054,2017-07-15,0.508129120705008,2,7,0.894736842105263,0,38.2631578947368,62.1052631578947,1
288,183,-118.176249889715,39.2325236957054,2017-07-15,0.508129120705008,2,10,0.105263157894737,0,38.2631578947368,62.1052631578947,1
289,224,-116.744424011813,41.3896727910406,2017-07-15,0.376486530617207,2,10,1,0.125,45.5625,54.5,1
290,224,-116.759024218563,41.3894033390801,2017-07-15,0.405507946881771,2,10,1,0.5,57.875,42.1875,1
291,224,-116.751833452403,41.3864820066752,2017-07-15,1.08863701978135,2,10,1,0.418604651162791,66.3255813953488,33.7906976744186,1
292,231,-116.768888617083,41.4283153423516,2017-07-15,1.2382778422308,2,10,1,0.291666666666667,58.3958333333333,41.6458333333333,1
293,231,-116.762111664685,41.4216846782133,2017-07-15,1.23836364421844,2,10,1,0.886363636363636,52.7045454545455,46.75,1
294,241,-116.74306698727,41.4699161596768,2017-07-15,1.11632421487761,2,10,1,0.978260869565217,66.7826086956522,32.7391304347826,1
295,241,-116.754599862118,41.4682811677573,2017-07-15,1.14419950168991,2,10,1,0.395833333333333,64.4791666666667,35.5,1
296,269,-118.218602958677,39.1125058050756,2017-07-15,0.495125710644811,2,7,1,0.0526315789473684,37.7368421052632,62.5263157894737,1
297,269,-118.222251491108,39.1076129859338,2017-07-15,0.596051100280523,2,7,1,0,38.0434782608696,62.304347826087,1
298,269,-118.230999831589,39.1089269251756,2017-07-15,1.09545401938939,2,7,0.619047619047619,0.0238095238095238,34.1428571428571,66.1190476190476,1
298,269,-118.230999831589,39.1089269251756,2017-07-15,1.09545401938939,2,10,0.380952380952381,0.0238095238095238,34.1428571428571,66.1190476190476,1
299,107,-116.903,41.464,2017-07-15,1.00140306863785,2,10,1,0.657142857142857,53.6285714285714,46.2,1
300,121,-116.82,41.392,2017-07-15,1.00138630203819,2,10,1,0.825,70.375,29.275,1
301,223,-116.868998189315,41.3587706664277,2017-07-15,1.1674471409874,2,10,1,2.91111111111111,69.1111111111111,28.4666666666667,1
302,114,-116.823,41.437,2017-07-15,1.0013967804985,2,10,1,0.685714285714286,70.2571428571429,29.3714285714286,1
303,115,-116.805,41.434,2017-07-15,1.00139608186531,2,10,1,1.275,55.7,43.625,1
304,119,-116.817,41.402,2017-07-15,1.00138863039303,2,10,1,0.914285714285714,64.9428571428571,34.7428571428571,1
305,762,-116.90113,41.43414,2017-07-15,0.14082132886076,2,10,1,1,68,31.3333333333333,1
306,795,-116.854509991506,41.3727500007585,2017-07-15,0.21914287678194,2,10,1,2.54545454545455,69.2727272727273,28.6363636363636,1
307,925,-116.89363,41.39893,2017-07-15,0.140820175891876,2,10,1,3.83333333333333,70,26.6666666666667,1
308,929,-116.85995,41.37465,2017-07-15,0.140819380942345,2,10,1,2.25,66.25,32.25,1
309,1090,-116.80843,41.38593,2017-07-15,0.140819750248432,2,10,1,1,39.5,60,1
310,1093,-116.79787,41.3884,2017-07-15,0.140819831119061,2,10,1,1,52.1666666666667,47.1666666666667,1
311,132,-116.856,41.361,2017-07-15,1.00137908485603,2,10,1,2.02857142857143,71.1142857142857,27.4857142857143,1
312,180,-118.142,39.259,2017-07-15,1.0008926573,2,7,1,0,37.2,63.0571428571429,1
313,268,-117.542,41.4,2017-07-15,1.00138816471386,2,10,1,1.76190476190476,64.5952380952381,34.2619047619048,1
314,270,-119.789,39.908,2017-07-15,1.00104215877628,2,10,1,2.97142857142857,61.9142857142857,35.6285714285714,1
315,232,-116.774,41.419,2017-07-15,1.00139258884811,2,10,1,0.114285714285714,53.8285714285714,46.4,1
316,234,-116.75,41.45,2017-07-15,1.00139980802059,2,10,1,1.0625,68.5833333333333,30.8333333333333,1
318,941,-123.166844984719,41.4192750027548,2017-07-15,0.239461600126743,2,8,1,36.1818181818182,43.4545454545455,21,1
319,146,-119.918086576221,39.9941708630339,2017-07-15,1.17936157523942,2,10,1,1.29787234042553,59.531914893617,39.5957446808511,1
320,202,-119.865983067687,39.9850207098436,2017-07-15,1.16888384792423,2,10,1,1.98039215686275,56.6470588235294,42.0196078431373,1
321,218,-116.852,41.342,2017-07-15,1.00137466194534,2,10,1,1.37142857142857,59.1428571428571,39.9428571428571,1
322,227,-116.746240283974,41.4049020693542,2017-07-15,1.20080968889427,2,10,1,0,51.8518518518519,48.5925925925926,1
323,229,-116.747,41.414,2017-07-15,1.0013914245615,2,10,1,0.0857142857142857,57.3714285714286,42.8571428571429,1
324,236,-116.753,41.459,2017-07-15,1.001401904109,2,10,1,0.857142857142857,57.2571428571429,42.2571428571429,1
325,252,-116.816948308786,41.4668495433021,2017-07-15,1.2463709842701,2,10,1,0.888888888888889,68.2,31.3333333333333,1
326,271,-119.79,39.917,2017-07-15,1.00104423668766,2,10,1,1.8,68.725,30.075,1
327,272,-119.827,39.927,2017-07-15,1.00104654561996,2,10,1,3.22857142857143,62.4285714285714,34.8571428571429,1
328,274,-117.848,40.716,2017-07-15,1.001229177351,2,10,1,1.08571428571429,71.1142857142857,28.1142857142857,1
329,275,-116.61299984986,41.5100000364886,2017-07-15,1.94713149315643,2,10,1,0.607594936708861,60.3164556962025,39.5696202531646,1
330,277,-116.599,41.533,2017-07-15,1.00141914193249,2,10,1,0,65.0285714285714,35.3428571428571,1
331,278,-116.704,41.536,2017-07-15,1.00141984089088,2,10,1,1.4,64.0285714285714,35.1428571428571,1
332,280,-116.909,46.006,2017-07-15,1.00246774468803,2,10,1,8.45714285714286,64.9142857142857,27.0285714285714,1
333,749,-116.45963,41.55611,2017-07-15,0.140825324302435,2,10,1,2,72.8333333333333,25.8333333333333,1
334,750,-116.45988,41.55008,2017-07-15,0.140825126720428,2,10,1,2.5,70.75,27,1
335,751,-116.45366,41.54988,2017-07-15,0.140825120167732,2,10,1,2.5,71.1666666666667,26.8333333333333,1
336,764,-116.862193040556,41.4307640133597,2017-07-15,0.591888862740755,2,10,1,0.956521739130435,67.7391304347826,31.7391304347826,1
337,769,-116.86224498439,41.4213700029302,2017-07-15,0.238833946382046,2,10,1,0.181818181818182,63.6363636363636,36.4545454545455,1
338,798,-117.903210028992,40.737440018508,2017-07-15,0.286167830560207,2,10,1,0.8,63.1,36.6,1
339,805,-117.90527,40.73242,2017-07-15,0.140798389072418,2,10,1,0.75,61,38.5,1
340,812,-119.97366,40.00069,2017-07-15,0.140774564029455,2,10,1,2.83333333333333,62,35.8333333333333,1
341,816,-119.91615,39.98637,2017-07-15,0.140774098849535,2,10,1,1,55.6666666666667,43.8333333333333,1
342,819,-119.88187,39.98955,2017-07-15,0.140774202147722,2,10,1,1.75,64.75,34.25,1
343,820,-119.88219,39.96138,2017-07-15,0.140773287163496,2,10,1,2,58,40.6666666666667,1
344,824,-119.92149,39.9546,2017-07-15,0.140773066968203,2,10,1,1,63,36.5,1
345,825,-119.914764997782,39.9544700000373,2017-07-15,0.274287061579466,2,10,1,1.2,61.3,37.8,1
346,826,-119.88126,39.95433,2017-07-15,0.140773058201313,2,10,1,2.16666666666667,55.5,42.6666666666667,1
347,832,-118.171332810889,39.2492669825669,2017-07-15,0.398793986455202,2,7,0.769230769230769,0,39.4615384615385,61.0769230769231,1
347,832,-118.171332810889,39.2492669825669,2017-07-15,0.398793986455202,2,10,0.230769230769231,0,39.4615384615385,61.0769230769231,1
348,834,-118.181695929153,39.2436341771792,2017-07-15,0.496867148759604,2,7,0.904761904761905,0,37.6190476190476,62.6190476190476,1
348,834,-118.181695929153,39.2436341771792,2017-07-15,0.496867148759604,2,16,0.0952380952380952,0,37.6190476190476,62.6190476190476,1
349,835,-118.171702998958,39.2436642619012,2017-07-15,0.238019281391621,2,7,0.909090909090909,0,39,61.4545454545455,1
349,835,-118.171702998958,39.2436642619012,2017-07-15,0.238019281391621,2,10,0.0909090909090909,0,39,61.4545454545455,1
350,837,-118.15380500284,39.2437050000956,2017-07-15,0.19296126166153,2,10,1,0.833333333333333,51.6666666666667,48,1
351,850,-118.157114977994,39.238125005179,2017-07-15,0.322802826245785,2,10,1,0.583333333333333,49.8333333333333,50.25,1
352,851,-118.185295011417,39.2311100013813,2017-07-15,0.263874373553276,2,7,0.636363636363636,0,37.0909090909091,63.3636363636364,1
352,851,-118.185295011417,39.2311100013813,2017-07-15,0.263874373553276,2,16,0.363636363636364,0,37.0909090909091,63.3636363636364,1
353,853,-118.175480017957,39.2240250051311,2017-07-15,0.248844826637268,2,7,0.555555555555556,0,44.3333333333333,56,1
353,853,-118.175480017957,39.2240250051311,2017-07-15,0.248844826637268,2,10,0.444444444444444,0,44.3333333333333,56,1
354,854,-118.2265,39.14157,2017-07-15,0.14074673662281,2,7,1,0,35.75,64.75,1
355,855,-118.230954979428,39.1497600050969,2017-07-15,0.298654413280726,2,7,1,0,33.5384615384615,66.9230769230769,1
356,856,-118.223896227581,39.1357212330879,2017-07-15,0.369668652602673,2,7,1,0,36.25,64,1
357,857,-118.22275,39.12921,2017-07-15,0.140746337534189,2,7,1,0,34,66.5,1
358,858,-118.21295,39.12896,2017-07-15,0.140746329461575,2,7,0.666666666666667,0,37.3333333333333,62.8333333333333,1
358,858,-118.21295,39.12896,2017-07-15,0.140746329461575,2,10,0.333333333333333,0,37.3333333333333,62.8333333333333,1
359,860,-123.16403,45.22756,2017-07-15,0.140946304720402,2,13,1,9,51.8333333333333,40,1
360,866,-122.98254,44.06192,2017-07-15,0.14090779670763,2,13,1,7,59.1666666666667,34,1
361,942,-122.32544,40.73578,2017-07-15,0.140798498709202,2,8,0.666666666666667,29,63.1666666666667,8,1
361,942,-122.32544,40.73578,2017-07-15,0.140798498709202,2,1,0.333333333333333,29,63.1666666666667,8,1
362,944,-119.87721,39.95896,2017-07-15,0.140773208568335,2,10,1,2,55.6666666666667,42.6666666666667,1
363,950,-119.86047,39.95047,2017-07-15,0.140772932843447,2,10,1,2,58.3333333333333,40,1
364,954,-119.87132,39.9484,2017-07-15,0.140772865620375,2,10,1,2,55.5,43,1
365,969,-118.14983,39.23758,2017-07-15,0.140749837930202,2,10,1,1,50.5,49.5,1
366,979,-121.19363,38.51375,2017-07-15,0.140726514044523,2,10,1,1,79,20.25,1
367,1094,-116.80315,41.38717,2017-07-15,0.140819790846586,2,10,1,1,47,52.75,1
368,1096,-116.75749,41.40238,2017-07-15,0.140820288854599,2,10,1,0,71,29,1
369,1097,-116.761299490516,41.3992055978748,2017-07-15,0.415835092626095,2,10,1,0,65.4705882352941,34.8235294117647,1
370,1098,-116.7733,41.3987,2017-07-15,0.140820168360233,2,10,1,0.5,63,37.25,1
371,1099,-116.80492,41.39134,2017-07-15,0.140819927376986,2,10,1,1,44.25,55,1
372,1100,-116.81023,41.3901,2017-07-15,0.140819886778355,2,10,1,1,47.75,51.5,1
373,1101,-116.75396,41.40778,2017-07-15,0.140820465671062,2,10,1,0,46,54.3333333333333,1
374,1102,-116.76979,41.40409,2017-07-15,0.140820344846487,2,10,1,0,64.75,35.5,1
375,1103,-116.75925,41.40655,2017-07-15,0.140820425396204,2,10,1,0,39.6666666666667,60.3333333333333,1
376,1104,-116.76453,41.40532,2017-07-15,0.140820385121107,2,10,1,0,46.5,54.1666666666667,1
377,1105,-116.75569,41.41194,2017-07-15,0.140820601888895,2,10,1,0,45,55.5,1
378,1107,-116.83299,41.43069,2017-07-15,0.140821215881109,2,10,1,1,54.3333333333333,45.5,1
379,1114,-116.82533,41.45537,2017-07-15,0.140822024140835,2,10,1,0.5,65.3333333333333,34.5,1
380,1115,-116.83066,41.45414,2017-07-15,0.14082198385787,2,10,1,0.833333333333333,64.6666666666667,34.8333333333333,1
381,1140,-116.86313,41.46046,2017-07-15,0.140822190848351,2,10,1,0,63.25,37.25,1
382,1144,-116.898,41.45708,2017-07-15,0.140822080146313,2,10,1,0.166666666666667,56.8333333333333,43.5,1
